Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01946-2024,EL PUEBLO 805,Bulacan,City of San Jose Del Monte,"LOT 3A, PARADISE III, CITY OF SAN JOSE DEL MONTE, BULACAN",0998 856 9800,https://www.facebook.com/elpueblo805/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01770-2024,ARRA SWIMMING POOL RENTAL,Bulacan,City of San Jose Del Monte,"B1 17-18 INVENTOR ST PH1A PLEASANT HILLS SUBD BRGY SAN MANUEL DISTRICT I, SAN JOSE DEL MONTE CITY, BULACAN",0968 8805932,,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01826-2024,OX HOTEL,Bulacan,City of San Jose Del Monte,"LOT 14-A BLOCK 13 MATAHIMIK STREET, BRGY. BAGONG BUHAY, SAN JOSE DEL MONTE CITY, BULACAN",0936 7371682,https://www.facebook.com/Oxhotel2009/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01474-2023,GEOFERDZ VILLA RENTAL,Bulacan,San Jose Del Monte City,"BLOCK 5 LOT 9 PH1A INVENTOR ST. COR. FLORES ST. PLEASANT HILL SUBD., BRGY. SAN MANUEL, SAN JOSE DEL MONTE CITY, BULACAN",0968 8805932,https://www.facebook.com/GeoferdzManor/?locale=ms_MY,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01960-2024,HERA'S PRIVATE RESORT,Bulacan,City of San Jose Del Monte,"LOT 857-M, SITIO LINAWAN, DULONG BAYAN, SAN JOSE DEL MONTE CITY, BULACAN",0905 930 6034,https://m.facebook.com/p/Heras-Place-Events-and-Private-Resort-61556894822629//,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01470-2023,MONEDZ PARC INN,Bulacan,City of San Jose Del Monte,"LOT 3783 G. PARTIDA, BRGY. MUZON, SAN JOSE DEL MONTE CITY, BULACAN",0943 1351568,https://www.facebook.com/monedz.parc.inn/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02359-2025,COOLWAVES BULACAN WATER PARK RESORT,Bulacan,Bulacan,"1586 LE LIBO ST, BRGY. SAN NICOLAS, BULACAN, BULACAN",09392378263/09089364939,coolwaves2016@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-RES-00193-2021,Reysam Sweet Water Beach Resort,Bataan,Morong,Purok 7 Sitio Minanga barangay Mabayo Morong Bataan,9195773677,https://www.facebook.com/ReySamBeachResort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02462-2025,ADRIANO VILLA RENTAL,Bataan,Morong,"TURTLE CROSSING ST. THE STRAND SUBDIVISION, BRGY. NAGBALAYONG, MORONG, BATAAN",09763119236 / (047) 244-00-44,adrianovillarental@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01175-2023,CASA-AMOR LODGING INN,Bataan,ABUCAY,"ROMAN HIWAY, BRGY. MABATANG, ABUCAY, BATAAN",0998 4447497,casa.amor.lodging@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02529-2025,CASA PEPITO BEACH RESORT,Bataan,Morong,"BRGY. NAGBALAYONG, MORONG, BATAAN",0918 6331543,casapepitobeachresort@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-HTL-00992-2022,1875 Rice Hotel Boutique 101,Nueva Ecija,San Jose City,"1875 Abar 1st, san Jose City, Nueva Ecija",9338681742,https://www.facebook.com/1875ricehotel,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02234-2024,DANTAY'S NATURE ESCAPE FARM & RESORT,Nueva Ecija,PALAYAN CITY,"L FAJARDO ST. PUROK 2, BRGY. IMELDA VALLEY, PALAYAN CITY, NUEVA ECIJA",0918 900520,naturescapefarmresort@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00620-2022,PHILRICE HOSTEL @ PHILIPPINE RICE RESEARCH INSTITUTE,Nueva Ecija,MUNOZ,"BRGY. MALIGAYA, MUñOZ CITY, NUEVA ECIJA",9955425383,minafrdg@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01791-2024,KOREA COUNTRY CLUB (FORMERLY: FONTANA GOLF CLUB INC.),Pampanga,Mabalacat City,"FA KOREA CC PRINCE BALAGTAS AVE. CFZ CLARKFIELD PAMPANGA, BRGY. MACAPAGAL VILLAGE, MABALACAT CITY, PAMPANGA",045-499-0841,https://www.golfph.com/golf-courses/fa-korea-country-club/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02220-2024,HARIKA INN,Nueva Ecija,CABIAO,"SAN BERNARDINO NORTE, CABIAO, NUEVA ECIJA",0969 4799511/09953032373,https://www.facebook.com/harikainncabiao/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02215-2024,JOY'S PLACE ON THE BEACH,ZAMBALES,CABANGAN,"LAOAG, CABANGAN, ZAMBALES",0917 129 8757,https://www.facebook.com/JoysPlaceontheBeach/,"October 31, 2026"
,,,(ALLANJOY BEACHSIDE RESORT),,,,,,
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00062-2020,GRAND HOYAH HOTEL,ZAMBALES,SBMA,"LOT 5B & 6, BLOCK B, SUBIC COMMERCIAL AND LIGHT INDUSTRIAL PARK, CBD AREA, SUBIC BAY FREEPORT ZONE",0917 8518716,grandhoyah@pldtsubictel.com,"October 31, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01810-2024,FIRST150 TRAVEL AND TOURS,AURORA,BALER,"SAN LUIS STREET EXTENSION, BRGY. BUHANGIN, BALER, AURORA",0928 9063045,first150travelandtours@yahoo.com,"October 31, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02565-2025,LAKWATSERO14 TRAVEL AND TOURS,AURORA,MARIA,SANTAN ST. BRGY DIMANPUDSO MARIA AURORA AURORA,O968 88882963,lakwatserotravelandtours14@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01381-2023,Feili International Business Travel and Tours,Pampanga,Angeles City,"KACC Building Lot 1 & 2 Corner J. Abad Santos and E. Quirino Street, Clark Freeport, Zone",9771507998,Http://www.feiligogo.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-RO3-TTA-01789-2024,TRAVELME.PH,Bulacan,Malolos City,"2F STO. ROSARIO COOP BLDG. A. MABINI STREET, MOJON, MALOLOS CITY",044 813 8887,N/A,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00521-2021,"First United Travel, Inc - Bulacan Branch",Bulacan,Santa Maria,"UNIT 201 SANTA MARIA TOWN CENTER, BRGY. POBLACION, SANTA MARIA, BULACAN",02 88615053,ace.villasoto_futi@yahoo.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01217-2023,FLIGHT AND TRIP TRAVEL SERVICES,Bulacan,San Jose Del Monte City,068 QUIRINO HIGHWAY TUNGKO,9285505344,https://www.facebook.com/flightandtrip/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01345-2023,FLORESDEL TRAVEL AND TOURS,Bulacan,Baliuag,764 Benigno Aquino Avenue,63 9356395549,https://www.facebook.com/FloresdelTravelTours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01882-2024,GIAN TRAVEL & TOURS,Bulacan,Baliuag,"B1 L86 P1 MILAN ST., CAMELLA HOMES, BRGY. PAGALA, BALIUAG, BULACAN",0917 9266659,https://www.facebook.com/giantravelntours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02439-2025,MJFK TRAVEL AGENCY,Bulacan,San Jose Del Monte City,"BLK 22 LOT 15 NORTHGATE HOMES MUZON, BRGY. MUZON, SAN JOSE DEL MONTE CITY, BULACAN",9088 954057,nethzki06@yahoo.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02443-2025,XPLOREX & CO,Bulacan,Baliuag,"408, BRGY. POBLACION, BALIUAG, BULACAN",0917 1738176,xplorex.travel@gmail.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01847-2024,VICTORY HANGOL TRAVEL AND TOURS,Pampanga,Angeles City,"LOT 29 BLK. 5, UNIT-F MALABANIAS RD, BRGY. MALABANIAS, ANGELES CITY, PAMPANGA",0956 7708785,https://www.facebook.com/victoryhangol/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-RO3-TTA-02094-2024,FULLRIVER TRAVEL AND TOURS,Pampanga,Angeles City,"TIGER HOTEL BLDG., 126, NARCISO STREET, BRGY. MALABANIAS, ANGELES CITY",9201127171,N/A,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00695-2022,Fr3ciallen Explorer Travel & Tours,Tarlac,Mayantoc,"Mayantoc Arcade Poblacion Norte Mayantoc, Tarlac",9178013847,https://www.Facebook.com/fr3ciallenexplorer,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02468-2025,RPC DESTINATION TRAVEL AND TOURS,Tarlac,Tarlac City,"UNIT 8 LA MAJA RICA BUSINESS CENTER MACARTHUR HIGHWAY, BRGY. LIGTASAN, TARLAC CITY, TARLAC",0927 5553898,rpctravelntours@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01876-2024,GLOBE PLANNER TOURS AND TRAVEL,Bulacan,Pulilan,"2ND FLOOR GSM BUILDING NATIONAL ROAD, BRGY. CUTCOT, PULILAN, BULACAN",0917 5178702,https://globeplannertours.weebly.com/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01840-2024,IGO TRAVEL AND TOURS,Nueva Ecija,Cabanatuan City,"746 QUIMSON ST, BRGY. QUEZON DISTRICT (POB.), CABANATUAN CITY, NUEVA ECIJA",0915 7183760,https://www.facebook.com/iGoToursTravelPh/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00063-2020,"GATT-Global Access Travel and Tours, Inc.",Pampanga,Angeles City,"G/F Marlim Mansion Building, Balibago, Angeles City",9178408988,https://www.facebook.com/globalaccesstravelandtours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01251-2023,GEOR TRAVEL & TOURS SERVICES,Nueva Ecija,San Jose City,#220 ZONE 3A AO PASCUAL ST.,6.40E+11,http://www.geortravel.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01777-2024,GLOBAL VISTA TOURS AND TRAVEL,Bulacan,Pandi,"144 BUNSURAN 1ST, BRGY. BUNSURAN I, PANDI, BULACAN",63448027899,https://www.facebook.com/GlobalVistaToursTravel/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01367-2023,GLY TRAVEL AND TOURS,Pampanga,Mabalacat City,"MC ARTHUR HIGHWAY, POBLACION, MABALACAT, PAMPANGA",9162449499,https://www.facebook.com/GLYtravelandtours,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00714-2022,GO-PAZ TRAVEL AND TOURS,Pampanga,Guagua,035 Betis San Nicolas 2nd Guagua Pampanga,09189103367/09209251956,https://www.facebook.com/profile.php?id=100083305242677&sk=about,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01411-2023,GOGOGO TRAVEL CORPORATION,Pampanga,Angeles City,"901 STO ROSARIO ST., STO DOMINGO, ANGELES CITY",9175026771,N/A,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00376-2021,GRANDSON TRAVEL AND TOURS,Pampanga,San Fernando City,R.RODRIGUEZ BLDG DOLORES INTERSECTION CITY OF SAN FERNANDO PAMPANGA,9999934017,https://www.grandsontravelandtours.com/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01375-2023,HEYLOH TRAVEL & TOURS,Pampanga,Lubao,80 MANSANITAS,9958218953,https://www.facebook.com/profile.php?id=100086728946746,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01867-2024,SOLAR JAM ENTERPRISE,Pampanga,Lubao,"STALL D, FAJARDO BUILDING, BRGY. SAN NICOLAS 1ST (POB.), LUBAO, PAMPANGA",045 4093140,https://www.facebook.com/SJaMEnt/about,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01246-2023,I Juander 2022 Travel and Tours,Pampanga,Mabalacat City,MBP Plaza Camachiles Road corner Mc Arthur Hiway,09156601506 / 09338163709,https://www.facebook.com/ijuandertravelandtours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02308-2024,TRANCE TRAVEL CENTER,Pampanga,Angeles City,"2ND FLOOR CASA MITZI BUILDING, STO. ROSARIO STREET COR MARIA THERESA STREET, BRGY. SANTO DOMINGO, ANGELES CITY, PAMPANGA",0917 8122809,rancetravelcenter@yahoo.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02418-2025,KCN TRAVEL AND TOURS,Pampanga,Apalit,"SULIPAN ROAD, BRGY. SAN VICENTE, APALIT, PAMPANGA",0998 5880270,travelandtourskcn@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02522-2025,COCO BB SPA TRAVEL AND TOUR,Pampanga,Angeles City,"COCO SPA 2ND FLOOR, LOT 13B BLK 1, FRIENDSHIP HIGHWAY , BRGY. ANUNAS, ANGELES CITY, PAMPANGA",0969 3369202,cocospacorp@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01358-2023,IAmazing Travel and Tours,Nueva Ecija,Santa Rosa,"2nd Flr. Unit C, G28 Building",9171097291,https://www.facebook.com/iamazingtravel/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01820-2024,J.S PLACIDO TRAVEL AND TOURS,Bulacan,San Jose Del Monte City,"BLOCK 35 LOT 8 AREA C SAN MARTIN 1, BRGY. SAPANG PALAY, SAN JOSE DEL MONTE CITY, BULACAN",0927 4368501,https://www.facebook.com/JSPlacido/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01477-2023,ISLA VIAJE TRAVEL AND TOURS CO,Tarlac,Concepcion,"KOA BLDG., UNIT 5, A. MABINI ST.,",9192573438,https://www.facebook.com/islaviaje/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01244-2023,JB (JollyBunny) Travel and Tours,Bulacan,Marilao,"MONICO ST., POBLACION, BRGY. LOMA DE GATO, MARILAO, BULACAN",0926 8765836,JBEducationalTours2000@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01319-2023,JDML Travel and Tours (JDL TRAVEL AND TOURS),Zambales,Castillejos,139 RIZAL STREET,9989933543,https://www.facebook.com/jdmltravel/?locale=en_GB,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01327-2023,KNP Travel & Tours,Pampanga,Porac,"13 HENSON ST., FATIMA VILLAGE, SANTA CRUZ, PORAC, PAMPANGA",0930 5585382,knptrvl.info@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00356-2021,KRISTINE TRAVEL & TOURS,Nueva Ecija,San Jose City,397 BLISS ROAD,"044 958 3757, 09178757538",https://www.facebook.com/kristinetravelntours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00810-2022,LAKBAY PINOY TRAVEL AND TOUR SERVICES,Bulacan,San Jose Del Monte City,UNIT H 2ND FLOOR MASJ BLDG. CARRIEDO,283592353,https://www.facebook.com/lakbaypinoytours/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01365-2023,LION AND LAMB TRAVEL,Zambales,Olongapo City,BLK C #7-17 OLONGAPO CITY PUBLIC MARKET,9688672762,https://www.facebook.com/lionlambtravel,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01265-2023,RW GABRIEL TRAVEL & SERVICES,Bulacan,Angat,"#43 HULO, BRGY. SULUCAN, ANGAT, BULACAN",0917 3274767,https://www.facebook.com/rwgabrieltravel/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01430-2023,PRECIOUS JOURNEY TRAVEL AND TOURS,Bulacan,Plaridel,"0612 STALL 2, CAGAYAN VALLEY ROAD, BRGY. BANGA I, PLARIDEL, BULACAN",0917 5011508,https://preciousjourneytravel.com/about-us/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02250-2024,8TRAILS TRAVEL AND TOURS,Bulacan,San Jose Del Monte City,"UNIT 055A, SM SJDM, BRGY. TUNGKONG MANGGA, SAN JOSE DEL MONTE CITY, BULACAN",0908 8790723,philexsmj@gmail.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02254-2024,ADVENTOUR ESCAPES TRAVEL AND TOURS,Bulacan,San Jose Del Monte City,"BLK1 LOT3 SEC3 PH1 PABAHAY 2000, BRGY. MUZON, SAN JOSE DEL MONTE CITY, BULACAN",0977 8464979,adventourescapes.2024@gmail.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02223-2024,SERENDIPITOURS TRAVEL AND TOURS,Bulacan,Baliuag,"BALIUAG CITY, BULACAN, BRGY. POBLACION, BALIUAG, BULACAN",0922 8885952,serendipitours@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00647-2022,DJEF TRAVEL AND TOURS SERVICES,Bulacan,Bulacan,"2F PRISTINE COMPLEX, BRGY. BAGUMBAYAN, BULACAN, BULACAN",0917 7910229,djeftravelandtours@yahoo.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01416-2023,LORNWILL TRAVEL AND TOURS,Nueva Ecija,San Jose City,"2ND FLOOR, LORNWILL BLDG 1. MAHARLIKA HIGHWAY, ABAR 2ND, SAN JOSE CITY, NUEVA ECIJA",9178841880,https://www.facebook.com/people/Lornwill-Travel-Tours/100094316611444/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01434-2023,LSB TRAVEL AND TOURS,Nueva Ecija,Cabanatuan City,MAHARLIKA HIGHWAY,9171341892,https://www.facebook.com/lnltnt/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01519-2023,LTJ Travel and Tours,Zambales,Olongapo City,# 42 Jolo Street,9399106324,https://www.facebook.com/LTJTravelAndTours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01427-2023,MANEJKOM TRAVEL & TOURS,Bulacan,Malolos City,"G/F MANEJKOM BLDG., CORNER MAYABONG ST., MAUNLAD HOMES,",9209180452,http://manejkomtravel.com/index.html#contact,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01418-2023,Markc Your Travel and Tours,Tarlac,Tarlac City,"ONERIZAL Bldg., Rizal St., corner Espinosa St.",09328568787 / 09399244946,https://www.facebook.com/markcytat/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00706-2022,Moirah's Travelight Tours & Travel,Nueva Ecija,Cabanatuan City,Chua Bldg Maharlika Highway,9178558550,www.travelightph.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00107-2021,OVERLOAD2 TRAVEL AND TOUR AGENCY,Nueva Ecija,Cabanatuan City,126 del pilar st,9278127802,https://www.facebook.com/overloadtravel/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01334-2023,PJCS TRAVEL & TOURS SERVICES,Bulacan,Pulilan,"DAAN ESGUERRA. DAMPOL 2ND B, PULILAN, BULACAN",9062535428,N/A,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01499-2023,Prof Travel Services,Bulacan,San Jose Del Monte City,"Lot 2 Igay Road, Sto Cristo, SJDM, Bulacan",9950255977,https://www.facebook.com/proftravelservices/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01361-2023,SCOUT TRAVEL AND TOURS,Bulacan,Bulacan,"0279 PANIQUE STREET, SAN JOSE, BULAKAN, BULACAN",9230863328,https://www.facebook.com/scouttravelandtours,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00518-2021,SELAH PHI ACCOMMODATION RESERVATION SERVICES,Bulacan,Baliuag,"BULACAN, BRGY. SANTO NIñO, BALIUAG, BULACAN",0947 8998641,selahphi@gmail.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01344-2023,Solaire Travel and Tours,Nueva Ecija,Gapan City,Km 87,9222800772,https://solairetravels.wixsite.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01212-2023,ST.AUGUSTINE TRAVEL & TOURS,Bulacan,Baliuag,"25 JP Rizal St.,",9190031393,https://www.facebook.com/profile.php?id=100064165115091,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01350-2023,traveleona travel and tours,Bulacan,Norzagaray,CROSSING BARANGAY PARTIDA,9255271008,https://www.facebook.com/traveleonatravelandtour/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01221-2023,TRAVELLECA TRAVEL AND TOURS AGENCY,Zambales,Castillejos,2nd FLR GALLARDO BLDG. PUROK 1 DEL PILAR CASTILLEJOS ZAMBALES,9610459701,https://www.facebook.com/travelleca/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01377-2023,TRAVELLER'S JOURNEY TOURS & TRAVEL SERVICES,Bulacan,Santa Maria,260 LALAKHAN STA MARIA BULACAN,9055327416,https://www.facebook.com/people/Travellers-Journey-Tours-Travel-Services/100057528066371/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01316-2023,Trip Destinations Travel and Tours,Bulacan,Marilao,Purok 2 Maasahan St.,9256012949,N/A,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01454-2023,Triple Y Travel and Tours,Bataan,Balanga City,"2F Santiago Bldg., Brgy. San Jose, Balanga City, Bataan",9177084331,https://www.facebook.com/tripleytravelandtours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TOP-01884-2024,TRAVEL AND TOURS GUIA'DEL MAR,Bataan,Mariveles,"2213 CAMAYA POINT ROAD, BRGY. ALAS-ASIN, MARIVELES, BATAAN",047 6432764,https://guiadelmartoursph.com/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02511-2025,TOBYAHE TRAVEL AND TOURS,Bataan,Mariveles,"SEMILLA ST, BRGY. SAN CARLOS, MARIVELES, BATAAN",0917 3174536,sales@tobyahe.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01384-2023,Tuknangan Travel and Food Lounge,Pampanga,Angeles City,"Tuknangan Lounge, , 285 P., Santos St. Nepo Subdivision. Santos Rosario,",9771945349,https://www.facebook.com/Iamnolimits/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01372-2023,Two Dragon Travel Agency,Bulacan,Malolos City,"Road 1 Desta Atlag, Malolos Bulacan",9274051508,https://www.facebook.com/fortunecircles88,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00302-2021,Upright Travel & Tours,Nueva Ecija,Cabanatuan City,"Room 8, 2nd flr SAM bldg, Quezon Dist, Maharalika Highway",9178786378,https://www.facebook.com/upright.traveltours/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02379-2025,WANDERWAVE TRAVEL AND TOURS OPC,Nueva Ecija,GUIMBA,"UNIT 8 JCB BLDG., BRGY. CAWAYAN BUGTONG, GUIMBA, NUEVA ECIJA",(044) 325-2836,info@wanderwavetravelandtours.com,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01434-2023,LSB TRAVEL AND TOURS,Nueva Ecija,Cabanatuan City,"MAHARLIKA HIGHWAY, BRGY. SUMACAB ESTE, CABANATUAN CITY, NUEVA ECIJA",0917 1341892,lsbtravelandtours0712@myyahoo.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01239-2023,VINEXPLORER TRAVEL AND TOURS,Bulacan,Guiguinto,"UNIT 10, 2/F. GOLDWALK BLDG., TIERRA DAYAO ST., SANTA CRUZ, GUIGUINTO, BULACAN",9957137819,https://www.facebook.com/VinExplorer/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01238-2023,WANDERFOUR TRAVEL SERVICES,Nueva Ecija,Carranglan,STALL 67 PUBLIC MARKET,9177096264,https://www.facebook.com/wanderfourtravels/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02429-2025,Wandering Teachers Travel and Tours,Bataan,Orion,"245 NATIONAL ROAD, BRGY. SANTO DOMINGO, ORION, BATAAN",0917 3177937,wanderingteachers1324@gmail.com,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01263-2023,"Worldwide Wander PH, Inc.",Bulacan,San Jose Del Monte City,2nd Floor GRF Building Abella Road,"09778555969, 09176524950",http://www.facebook.com/worldwidewanderph,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01908-2024,BLUE ROSE TRAVEL TOURS & SERVICES,Bulacan,Malolos City,"UNIT 10 A&P BUILDING MAC ARTHUR HIGHWAY BRGY. GUINHAWA, CITY OF MALOLOS, BULACAN",0905 037 7503,https://www.facebook.com/bluerose.tts/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00019-2020,NOVATURIENT TRAVEL AND TOURS,BULACAN,SAN RAFAEL,"UNIT 20-21 GF CITYMALL TARLAC MCARTHUR HIGHWAY, SAN RAFAEL, BULACAN",0945 606 0082,https://www.facebook.com/novaturient.travel81017/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01913-2024,STAR CREATION ARTIST CAMBA TRAVEL AND TOURS SERVICES,ZAMBALES,SAN ANTONIO,"E PADUA BLDG. 2ND FLOOR GUERRERO ST. RIZAL, SAN ANTONIO, ZAMBALES",0907 970 4264,https://www.facebook.com/CambaTravelTours?locale=be_BY,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-RO3-TTA-01915-2024,PHILSUBIC TRAVEL & TOURS,ZAMBALES,SUBIC BAY,"G/F, UNIT 2, LOT 3, GREENWOODS PARK, CBD, SUBIC BAY FREEPORT ZONE",0916 406 2600,https://www.facebook.com/Philsubictravelandtours/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01916-2024,JETS GO TRAVEL SERVICES,BULACAN,BALAGTAS,"327 MCARTHUR HIGHWAY, BOROL 1ST, BALAGTAS, BULACAN",0917 804 3524,https://www.facebook.com/JetsGoTravelServices/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00352-2021,RAKSO AIR TRAVEL & TOURS,PAMPANGA,ANGELES CITY,"2/F #1 QUAD 2, NEPO CENTER, PLARIDEL STREET, STO. ROSARIO (POB.) ANGELES CITY",045 888 1010,https://raksotravel.com/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01923-2024,OUR TRAVEL AND EVENT MANAGEMENT,BULACAN,SANTA MARIA,"B29, L83, EL PUEBLO DEL RICO SUBDIVISION, MAGASAWANG SAPA, SANTA MARIA, BULACAN",0905 811 0467,https://www.facebook.com/profile.php?id=61559497892549,"June 30, 2025"
