Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 7,Resort,DOT-R07-RES-00512-2021,Kasai Village Resort,Cebu,Moalboal,"Brgy. Tuble, Moalboal, Cebu",0917-6220251,https://www.kasaivillage.com/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00886-2021,Kota Beach Resort,Cebu,Santa Fe,"F. Duarte St., Brgy. Poblacion, Santa Fe, Cebu",(032) 438-9042 / 0948-7993787,http://www.kotabeachresort.com/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01837-2023,La Joya Farm Resort & Spa,Cebu,Aloguinsan,"Jose G. Escario St., Brgy. Rosario, Aloguinsan, Cebu",(032) 402-0533,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00201-2021,La Playa Estrella,Cebu,Santa Fe,"C. Batiancila St., Brgy. Pooc, Santa Fe, Cebu",0917-7232924 / 0977-8377128,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01545-2022,Las Flores Country Guest House,Cebu,Catmon,"Brgy. Flores, Catmon, Cebu",(032) 430-9390,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01306-2022,Maayo Argao,Cebu,Argao,"Suba, Brgy. Poblacion, Argao, Cebu",0995-1418036,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01095-2022,Maayo San Remigio,Cebu,San Remigo,"Purok Caimito, Lantawan, Brgy. Victoria, San Remigo, Cebu",0995-1418036,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01721-2023,Magic Island Dive Resort - Moalboal,Cebu,Moalboal,"Brgy. Basdiot, Moalboal, Cebu",0939-5581905,https://magicisland.online/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00206-2021,Maia's Beach Resort,Cebu,Bantayan,"Basawon, Brgy. Sulangan, Bantayan, Cebu",(032) 406-7743 / 0918-5714297,www.maiasbeachresort.de,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-03377-2024,Main Resort and Hotel,Cebu,Alcoy,"Brgy. Daan-Lungsod, Alcoy, Cebu",0994-7909814,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00628-2021,Malapascua Legend Watersports and Resort,Cebu,Daanbantayan,"Brgy. Logon, Daanbantayan, Cebu",0917-3113181,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00410-2021,Marlin's Beach Resort,Cebu,Santa Fe,"F. Roska St., Brgy. Talisay, Santa Fe, Cebu",(032) 402-0025,http://www.marlin-bantayan.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-02349-2024,Masayahin Dive Center and Cabanavillas,Cebu,Santander,"KM 139.5 National Coastal Highway, Brgy. Canlumacad, Santander, Cebu",0917-8136435,https://masayahin.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00127-2021,North Sky Beach Resort,Cebu,Sogod,"KM 58, Brgy. Bawo, Sogod, Cebu",(032) 262-0687 / 0995-7252481,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01981-2023,Ocean Heaven Resort,Cebu,San Francisco,"Mangodlong, Brgy. Himensulan, San Francisco, Cebu",0917-1906777,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01986-2023,Ocean Vida Beach & Dive Resort,Cebu,Daanbantayan,"Bounty Beach, Brgy. Logon, Daanbantayan, Cebu",0917-7021852,http://ocean-vida.com/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00219-2021,Ogtong Cave Resort,Cebu,Santa Fe,"Santa Fe Tourist Road, Brgy. Pooc, Santa Fe, Cebu",0932-4336282,www.ogtongcave.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-04142-2025,Oslob Whale Shark Resort,Cebu,Oslob,"N. Bacalso Ave., Brgy. Looc, Oslob, Cebu",0917-3254321,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-03686-2024,Queen's Island Golf and Resort,Cebu,Medellin,"Brgy. Lamintak Sur, Medellin, Cebu",(032) 436-2133,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01518-2022,San Remigio Beach Club,Cebu,San Remigio,"Baybay, Brgy. Tambongon, San Remigio, Cebu",(032) 231-0382 / (032) 516-0630,https://www.sanremigiobeachclub.com.ph,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01172-2022,Slam's Garden Dive Resort,Cebu,Daanbantayan,"Barrio, Brgy. Logon, Daanbantayan, Cebu",0926-7853743,http://www.malapascua-beach-resort.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01862-2023,"Sta. Fe Beach Club, Inc.",Cebu,Santa Fe,"Brgy. Talisay, Santa Fe, Cebu",(032) 438-9090 / 0932-5412954,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01066-2022,Solea Mactan Resort,Cebu,Cordova,"Wahing Street, Brgy. Alegria, Cordova, Cebu",(032) 517-8889,https://www.soleahotels.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00883-2021,Solea Palm Resort Mactan,Cebu,Cordova,"Wahing Street, Brgy. Alegria, Cordova, Cebu",(032) 517-8889,https://www.soleahotels.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00605-2021,Solea Seaview Resort,Cebu,Cordova,"Wahing Street, Brgy. Alegria, Cordova, Cebu",(032) 517-8889,https://www.soleahotels.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01662-2023,Tepanee Beach Resort / Tepanee PH Inc.,Cebu,Daanbantayan,"Brgy. Logon, Daanbantayan, Cebu",0966-1422354 / 0961-0908675,https://tepanee.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00918-2021,The Bellevue Resort Bohol,Bohol,Panglao,"Brgy. Doljo, Panglao, Bohol",(038) 422-2222,https://www.thebellevuebohol.com/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-04226-2025,Alona by Jpark Island Resort,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0917-3181224,https://jparkislandresortalona.com/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00016-2021,Amarela Resort,Bohol,Panglao,"Purok 2, Brgy. Libaong, Panglao, Bohol",017-7747200,https://www.amarelaresort.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00836-2021,Amorita Resort,Bohol,Panglao,"Pan 002-06 Ester A. Lim Drive, Brgy. Tawala, Panglao, Bohol",(038) 422-8802 / (038) 502-9003 / 0906-4340376,https://www.amoritaresort.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01303-2022,Amun Ini Resort and Spa,Bohol,Anda,"Bas Dako, Brgy. Candabong, Anda, Bohol",0939-9034536 / 0917-7965412,http://www.amunini.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01848-2023,Anda Pearl Premier Resort,Bohol,Anda,"Purok 5, Sitio Lourdes, Brgy. Virgen, Anda, Bohol",0921-5552802,http://www.andapearl.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00108-2021,Anda White Beach Resort,Bohol,Anda,"Sitio Dagohoy, Brgy. Bacong, Anda, Bohol",0917-7000507,www.andabeachresort.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01001-2021,Be Resort Bohol,Bohol,Panglao,"Be Grand Drive, Brgy. Danao, Panglao, Bohol",(038) 412-900,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00165-2021,Best Western Plus The Ivywall Resort,Bohol,Panglao,"Alona Beach, Brgy. Danao, Panglao, Bohol",0995-7402273,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01004-2021,Blue Star Dive Resort,Bohol,Anda,"Ipo, Brgy. Candabong, Anda, Bohol",0947-9465386,www.bluestardive.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-03673-2024,Bluewater Panglao Beach Resort,Bohol,Panglao,"Purok 3, Sitio Daorong, Brgy. Danao, Panglao, Bohol",(038) 416-0702,https://www.bluewaterpanglao.com.ph,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-02879-2024,Boffos Resort,Bohol,Loon,"Brgy. Basdio, Loon, Bohol",0917-3198988,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01680-2023,Bohol-Begonia Resort,Bohol,Panglao,"Purok 7, Brgy. Doljo, Panglao, Bohol",0921-5579869,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-03577-2024,Bohol Beach Club,Bohol,Panglao,"Brgy. Bolod, Panglao, Bohol",0927-4527054 / 0999-9921880,https://www.boholbeachclub.com.ph/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01863-2023,Bugnaw Si-E Beach Resort,Bohol,Anda,"Purok 2, Brgy. Candabong, Anda, Bohol",0947-5461728,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-04095-2025,Casa Amihan,Bohol,Anda,"Sitio Lourdes, Brgy. Virgen, Anda, Bohol",0917-1172323,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01776-2023,Donatela Resort and Sanctuary,Bohol,Panglao,"KM 16 Hoyohoy, Brgy. Tawala, Panglao, Bohol",0917-5728402,https://donatelaresort.com/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01779-2023,Eskaya Beach Resort & Spa,Bohol,Panglao,"Purok 4, Brgy. Tawala, Panglao, Bohol",(032) 422-8262 / 0906-2276031 / 0917-6533594,https://www.eskayaresort.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00594-2021,Flushing Meadows Resort and Playground,Bohol,Dauis,"Brgy. Dao, Dauis, Bohol",0917-3043062,http://www.flushingmeadows.com.ph/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00033-2021,Henann Resort Alona Beach,Bohol,Panglao,"Brgy. Tawala, Panglao, Bohol",(038) 412-9060,www.henann.com/bohol/henannalonabeach/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-03109-2024,Henann Premier Coast Resort,Bohol,Panglao,"Brgy. Tawala, Panglao, Bohol",(038) 422-9080,https://www.henann.com/henannpremiercoast/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00846-2021,Henann Tawala Resort,Bohol,Panglao,"Brgy. Tawala, Panglao, Bohol",(038)-412-9050,https://henann.com/henanntawala/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00355-2021,Island View Beachfront Resort,Bohol,Anda,"Brgy. Bacong, Anda, Bohol",0918-3097022,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-00842-2021,J & R Residence Beach Resort,Bohol,Anda,"Sitio Dagohoy, Brgy. Bacong, Anda, Bohol",0908-8215481,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01536-2022,Loboc River Resort,Bohol,Loboc,"Purok 1, Brgy. Camayaan, Loboc, Bohol",0915-4698515,https://lobocriverresort.com/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00109-2021,Magic Island Dive Resort - Anda,Bohol,Anda,"Ipo, Brgy. Candabong, Anda, Bohol",0939-3613580,https://magicresorts.online,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00100-2021,Marilou Resort,Bohol,Panglao,"Purok-6 Sapa, Brgy. Bolod, Panglao, Bohol","0917-8834888, 0939-9045517",-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-03274-2024,Mayana Resort,Bohol,Dauis,"Purok 7, Brgy. San Isidro, Dauis, Bohol",0985-9484606,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00027-2021,Mithi Resort and Spa,Bohol,Dauis,"Brgy. Bingag, Dauis, Bohol",(038) 510-8494,https://mithiresort.com/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01525-2022,Modala Beach Resort,Bohol,Panglao,"888 Purok 5, Brgy. Doljo, Panglao, Bohol",(038) 411-0808,https://modala.ph/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-03362-2024,Oasis Resort-Panglao,Bohol,Panglao,"Alona Beach, Brgy. Tawala, Panglao, Bohol",(032) 502-9083,https://www.oasisresortbohol.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01829-2023,Oceanica Resort Panglao,Bohol,Panglao,"Purok 6, Brgy. Bolod, Panglao, Bohol",(038) 501-3000,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00218-2021,P-Panglao Sea Resort,Bohol,Panglao,"Tabuan Beach, Purok 5, Brgy. Tangnan, Panglao, Bohol",0917-5019392,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01962-2023,Parklane Bohol Resort and Spa,Bohol,Anda,"Purok 2, Sitio Banilad, Brgy. Candabong, Anda, Bohol",0917-8388401,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-02022-2023,TIEZA-Balicasag Island Dive Resort,Bohol,Panglao,"Balicasag Island, Brgy. Poblacion, Panglao, Bohol",0926-7123418,https://tieza.gov.ph/balicasag-island-dive-resort/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-02355-2024,The Bohol Shores,Bohol,Dauis,"Purok 1, Brgy. Dao, Dauis, Bohol",0977-8017951,https://www.boholshores.com/,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01512-2022,Atlantis Resort,Negros Oriental,Dauin,"Brgy. Lipayo, Dauin, Negros Oriental",0917-5422369,https://atlantishotel.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01522-2022,Atmosphere Resorts & Spa,Negros Oriental,Dauin,"Cuadra, Maayong Tubig, Dauin, Negros Oriental",0917-7221042,https://atmosphereresorts.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-04070-2025,"Dauin Silver Reef Dive Resort, Inc.",Negros Oriental,Dauin,"KM22, Brgy. Maayongtubig, Dauin, Negros Oriental",0917-3171158,https://silverreefdiveresort.com/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-03435-2024,Infinity Diving Resort and Residences,Negros Oriental,Dauin,"KM 19, Brgy. Masaplod Sur, Dauin, Negros Oriental",(035) 527-2937,,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00300-2021,Kookoo's Nest Beach Resort,Negros Oriental,Siaton,"Antulang, Brgy. Si-it, Siaton, Negros Oriental",0928-3146691,http://kookoosnest.com.ph,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01524-2022,Lavanya Beach and Dive Resort,Negros Oriental,Zamboanguita,"Sitio Dalakit, Brgy. Poblacion, Zamboanguita, Negros Oriental",0917-5056022 / 0917-1747199,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01271-2022,Mahi Mahi Dive Resort,Negros Oriental,Zamboanguita,"Brgy. Maluay, Zamboanguita, Negros Oriental",0915-2894076,http://www.mahimahidiveresort.com,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00298-2021,Mike's Dauin Beach Resort,Negros Oriental,Dauin,"District 3, Brgy. Poblacion III, Dauin, Negros Oriental",0916-7548823,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01452-2022,Pura Vida Beach & Dive Resort,Negros Oriental,Dauin,"Washington Street, Brgy. Poblacion III, Dauin, Negros Oriental",(035) 400-6959 / 0917-3202284,https://www.pura-vida.ph,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01511-2022,Salaya Beach Houses,Negros Oriental,Dauin,"Brgy. Lipayo, Dauin, Negros Oriental",0917-7926039,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01537-2022,Sea Dream Resorts,Negros Oriental,Dauin,"Brgy. Masaplod Sur, Dauin, Negros Oriental",0917-8634866 / 0998-9788900,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00297-2021,Star View Boutique Resort,Negros Oriental,San Jose,"Star View Villas, Brgy. Santo Niño, San Jose, Negros Oriental",0917-4956548,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-01523-2022,Thalatta Resort,Negros Oriental,Zamboanguita,"Brgy. Maluay, Zamboanguita, Negros Oriental",0939-9256326,http://www.thalattaresort.com/#/en/home,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01936-2023,VIP Sierra Resort,Negros Oriental,Dauin,"Purok Guava, Brgy. Lipayo, Dauin, Negros Oriental",(035) 527-8786 / 0917-5580796,https://resort.sierradumaguete.com,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-02391-2024,Blue Joys Marine Sports Resort,Siquijor,San Juan,"Brgy. Timbaon, San Juan, Siquijor",(035) 542-6763,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01406-2022,Coco Grove Beach Resort,Siquijor,San Juan,"Brgy. Tubod, San Juan, Siquijor",0969-4167104,https://www.cocogrovebeachresort.com/,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-00308-2021,Fig Sunset View Resort,Siquijor,San Juan,"Brgy. Maite, San Juan, Siquijor",0917-1405028,-,"October 31, 2025"
Region 7,Resort,DOT-R07-RES-03704-2024,Salamangka Resort,Siquijor,San Juan,"Brgy. Catulayan, San Juan, Siquijor",0917-1827745,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-02839-2024,Southmountain Resort,Siquijor,San Juan,"Purok Maki-angayon, Brgy. Cansayang, San Juan, Siquijor",0977-4964292,-,"October 31, 2026"
Region 7,Resort,DOT-R07-RES-01332-2022,The Gabayan Riviera Resort,Siquijor,Lazi,"Purok 5, Brgy. Gabayan, Lazi, Siquijor",(035) 527-2241,",https://gabayanriviera.com/","October 31, 2026"
Region 7,Restaurant,DOT-R07-RST-00904-2021,Barrio Kusina Food Park,Cebu,Dalaguete,"N. Bacalso, Brgy. Consolacion, Dalaguete, Cebu",(032) 484-8588,-,"August 1, 2026"
Region 7,Restaurant,DOT-R07-RST-00499-2021,Casa Di Angelina,Cebu,Daanbantayan,"Barrio Proper, Brgy. Logon, Daanbantayan, Cebu",0966-5775853,https://www.angelinabeach.com,"February 5, 2025"
Region 7,Restaurant,DOT-R07-RST-04445-2025,"Cibo, SM Seaside Cebu",,,"#1111 Upper G/F Seaview Wing SM Seaside SRP. Brgy. Mambaling, Cebu City",(02) 8911-9970 / 0928-5104988,https://cibo.ph/,"August 11, 2026"
Region 7,Restaurant,DOT-R07-RST-04325-2025,Dave & Devy's Thai Restaurant,cebu,Santa Fe,"F. Roska St., Brgy. Talisay, Santa Fe, Cebu",0995-8711102,-,"June 21, 2026"
Region 7,Restaurant,DOT-R07-RST-01351-2022,Oakridge Horizons Café / Oakridge Realty Development Corportation,Cebu,Mandaue City,"5th Floor, Block 88, Oakridge Business Park, 880 A.S. Fortuna St., Brgy. Banilad, Mandaue City, Cebu",0917-3147015,-,"October 9, 2025"
Region 7,Restaurant,DOT-R07-RST-02370-2024,Hukad-Danao,Cebu,Danao City,"Sands Gateway Mall Danao, Brgy. Poblacion, Danao City, Cebu",0926-0217585,-,"March 1, 2025"
Region 7,Restaurant,DOT-R07-RST-03463-2024,Rico's Lechon,Cebu,Cebu City,"Unit No. R144 Il Corso, City De Mare, Cebu South Costal Road, South Coastal Properties, Brgy. Mambaling, Cebu City",0917-1138680,-,"August 14, 2025"
Region 7,Restaurant,DOT-R07-RST-03793-2025,Aloona BL Resto Bar,Bohol,Panglao,"Alona Beach, Brgy. Tawla, Panglao, Bohol",0908-2184492,-,"February 4, 2026"
Region 7,Restaurant,DOT-R07-RST-00872-2021,Bougainvillea Spanish Restaurant,Bohol,Panglao,"Troman Bldg., Rue de Premiere, Brgy. Tawala, Panglao, Bohol",0938-5992467,-,"April 28, 2026"
Region 7,Restaurant,DOT-R07-RST-03828-2025,Dae Jang Guem Restaurant,Bohol,Panglao,"Brgy. Tawala, Panglao, Bohol",0912-2602606,-,"February 12, 2026"
Region 7,Restaurant,DOT-R07-RST-01855-2023,Giligans,Bohol,Panglao,"888 Leisure Village, Purok 5, Brgy. Doljo, Panglao, Bohol",0938-9285795,-,"September 11, 2025"
Region 7,Restaurant,DOT-R07-RST-00597-2021,Imperial Dragon Chinese Restaurant,Bohol,Panglao,"Moadto Strip Mall, Pusrok 5, Brgy. Doljo, Panglao, Bohol",(038) 427-5943,-,"January 2, 2025"
Region 7,Restaurant,DOT-R07-RST-04100-2025,Iska Restaurant,Bohol,Dauis,"Purok 6, Brgy. Totolan, Dauis, Bohol",0938-5777111,-,"March 10, 2026"
Region 7,Restaurant,DOT-R07-RST-03829-2025,Kahoy Café & Bistro,Bohol,Panglao,"Purok 2, Brgy. Tawala, Panglao, Bohol",0906-0351264,-,"February 12, 2026"
Region 7,Restaurant,DOT-R07-RST-00186-2021,Lamoy Restaurant,Bohol,Panglao,"Zamora Steet, Brgy. Tawala, Panglao, Bohol",0919-5191324,-,"September 11, 2025"
Region 7,Restaurant,DOT-R07-RST-03242-2024,Latavola Italian Restaurant,Bohol,Panglao,"Brgy. Tawala, Panglao, Bohol",0925-4567519,-,"July 2, 2025"
Region 7,Restaurant,DOT-R07-RST-03781-2025,Maxcow Bar and Grill,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0999-6730277,-,"January 20, 2026"
Region 7,Restaurant,DOT-R07-RST-04169-2025,MCSA Bar & Restaurant,Bohol,Catigbian,"Purok 1, Macaas Road, Brgy. Candumayao, Catigbian, Bohol",0910-2696494,-,"April 22, 2026"
Region 7,Restaurant,DOT-R07-RST-01734-2023,Nonki Foods Bohol Inc.,Bohol,Panglao,"Nonki Bldg., Airport Road, Brgy. Tawala, Panglao, Bohol",(038) 544-3166 / 0917-7999728,http://www.nonki.ph/,"May 24, 2025"
Region 7,Restaurant,DOT-R07-RST-04336-2025,Ocean Blue Lounge and Beach Bar,Bohol,Panglao,"P5, Brgy. Doljo, Panglao, Bohol",0951-2653402,-,"June 21, 2026"
Region 7,Restaurant,DOT-R07-RST-04000-2025,Red-Lantern Seafood Restaurant,Bohol,Dauis,"Purok 6, Brgy. Totolan, Dauis, Bohol",0938-5777111,-,"February 21, 2026"
Region 7,Restaurant,DOT-R07-RST-01884-2023,Seafront Sepo Grill and Restaurant,Bohol,Tagbilaran City,"0382 Seaside Cottage, VP Inting Avenue, Brgy. Mansasa, Tagbilaran City, Bohol",(038) 411-3504,https://www.facebook.com/rcluckygroup,"April 24, 2026"
Region 7,Restaurant,DOT-R07-RST-01933-2023,The Prawn Farm Grill and Seafoods,Bohol,Panglao,"Purok 4, Brgy. Bolod, Panglao, Bohol",0928-5513178 / 0917-8308716,https://alturasbohol.com/,"October 18, 2025"
Region 7,Restaurant,DOT-R07-RST-01374-2022,Ubecobi Restaurant,Bohol,Panglao,"Purok 6, Brgy. Poblacion, Panglao, Bohol",0908-1118711,-,"August 27, 2025"
Region 7,Restaurant,DOT-R07-RST-00877-2021,Udo's Bar,Bohol,Panglao,"Purok 5, Brgy. Tawala, Panglao, Bohol",0939-5681392,-,"April 28, 2026"
Region 7,Restaurant,DOT-R07-RST-01996-2023,Utopia Grill House,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0927-1314109,-,"February 5, 2026"
Region 7,Restaurant,DOT-R07-RST-01608-2023,Woo-Tropical Bistro,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0927-5679036,-,"May 2, 2025"
Region 7,Restaurant,DOT-R07-RST-01279-2022,Lab-as Restaurant,Negros Oriental,Dumaguete City,"201 Flores Avenue, Brgy. Piapi, Dumaguete City, Negros Oriental",(035) 225-3536,https://www.facebook.com/HayahayTreehouseBar,"August 20, 2025"
Region 7,Spa,DOT-R07-SPA-03397-2024,Amuma Spa,Cebu,Lapu-lapu City,"Buyong, Brgy. Maribago, Lapu-lapu City",(032) 263-4410 local 7400,https://www.bluewatermaribago.com.ph/amuma-spa,"August 24, 2026"
Region 7,Spa,DOT-R07-SPA-00269-2021,"Chi, The Spa at Shangri-la",Cebu,Lapu-lapu City,"Punta Engaño Road, Brgy. Mactan, Lapu-lapu City",(032) 231-0288,https://www.shangri-la.com,"August 7, 2026"
Region 7,Spa,DOT-R07-SPA-03746-2024,El Spa,Cebu,Lapu-lapu City,"Airport Road, Brgy. Pusok, Lapu-lapu City",0966-9277979,-,"December 17, 2025"
Region 7,Spa,DOT-R07-SPA-03432-2024,"Mogambo Springs, The Spa at Plantation Bay",Cebu,Lapu-lapu City,"Brgy. Marigondon, Lapu-lapu City",(032) 505-9800 loc. 1068,https://plantationbay.com/spa/spa-services/,"August 6, 2025"
Region 7,Spa,DOT-R07-SPA-03649-2024,"Scentful Natures Spa Inc. ""Tree Shade Spa""",Cebu,Cebu City,"Bldg B TVD Arcade Salinas Drive L. Brgy. Lahug, Cebu City",0927-4977900,-,"October 23, 2025"
Region 7,Spa,DOT-R07-SPA-01894-2023,Velspa Services Corp.,Cebu,Lapu-lapu City,"168 Buot, Brgy. Punta Engaño, Lapu-lapu City",0917-7278542,-,"December 17, 2025"
Region 7,Spa,DOT-R07-SPA-04078-2025,Bobos Spa,Bohol,Panglao,"Purok 2, Brgy. Looc, Panglao. Bohol",0917-1199969,-,"February 28, 2026"
Region 7,Spa,DOT-R07-SPA-04079-2025,Hada Aesthetic and Acne Skin Care,Bohol,Panglao,"Purok 5, Brgy. Tawala, Panglao, Bohol",0919-9923844,-,"March 3, 2026"
Region 7,Spa,DOT-R07-SPA-03697-2024,Joy Spa,Bohol,Panglao,"P5, Brgy. Bolod, Panglao. Bohol",0917-8752580,-,"November 14, 2025"
Region 7,Spa,DOT-R07-SPA-03744-2024,No.1 JG White (White Spa),Bohol,Panglao,"Kalipayan St., Brgy. Danao, Panglao. Bohol",0909-6671323,http://m.blog.naver.com/boholwhitespa/221808003607,"December 17, 2025"
Region 7,Spa,DOT-R07-SPA-03827-2025,Thai Paradised Spa,Bohol,Panglao,"Purok 7, Mafil Bldg., Brgy. Tawala, Panglao, Bohol",0915-7274938,-,"February 12, 2026"
Region 7,Spa,DOT-R07-SPA-02874-2024,The Gateway Spa,Bohol,Panglao,"2nd Flr ShopMe Convenience Store, Alona Beach Road, Brgy. Tawala, Panglao, Bohol",0917-6727272,-,"August 31, 2025"
Region 7,Spa,DOT-R07-SPA-04074-2025,Tiger Spa and Massage,Bohol,Panglao,"2nd Floor, Purok 5, Brgy. Tawala, Panglao, Bohol",0929-4873321,-,"January 28, 2026"
Region 7,Tour Operator,DOT-R07-TOP-03326-2024,ARS Dream Corporation,Cebu,Cebu City,"#1 Pres. Quezon St., Villa Aurora, Brgy. Mabolo, Cebu City",(032) 231-2076,-,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-01430-2022,Cebu Island Tour Services,Cebu,Mandaue City,"Door 10 Villamor Arcade, S.B. Cabahug St., Brgy. Ibabao-Estancia, Mandaue City, Cebu",0931-0226926 / 0931-0226925,-,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-04437-2025,Cebu Select Travel and Tours Corp.,Cebu,Mandaue City,"Door 5, J.Lim Building, P. Remedio St., Brgy. Cabancalan, Mandaue City, Cebu",(032) 234-4073,https://www.cebu-tours.com/,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-02866-2024,Explore Cebu Tours & Travel,Cebu,Liloan,"2nd Floor Door 06, Cherry Rose Arcade, Brgy. Catarman, Liloan, Cebu",0917-6253786,https://www.explorecebutours.com,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-04432-2025,JRPA Travel Services,Cebu,Mandaue City,"8F ADG I.T Center Bldg., Lopez Jaena St., Brgy. Subangdaku, Mandaue City, Cebu",0917-8960792,http://jrpatraveltours.com/facebook,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TTA-01782-2023,Mang Laag Tours,Cebu,Lapu-lapu City,"Pajac Rotunda, Brgy. Pajac, Lapu-lapu City",0917-3041604,-,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TTA-01743-2023,PTN Travel Corporation,Cebu,Lapu-lapu City,"168 Buot St., Brgy. Mactan, Lapu-lapu City",0917-7278542,-,"June 30, 2026"
